📄 Logging to: output/sun/9+3/log_20260123_211455.txt
Use GPU: 7 for training
Initializing the contect with given words: [a_photo_of_a]
Initial context: "a photo of a"
Number of context words (tokens): 4
=> Model created: visual backbone ViT-B/16
=> Using native Torch AMP. Training in mixed precision.
evaluating: SUN397
number of test samples: 19850
Test: [11399/19850]	Time  0.543 ( 0.547)	Acc@1 100.00 ( 70.06)	Acc@5 100.00 ( 91.28)
Test: [11499/19850]	Time  0.538 ( 0.547)	Acc@1 100.00 ( 70.05)	Acc@5 100.00 ( 91.31)
Test: [11599/19850]	Time  0.533 ( 0.547)	Acc@1 100.00 ( 70.08)	Acc@5 100.00 ( 91.33)
Test: [11699/19850]	Time  0.565 ( 0.547)	Acc@1 100.00 ( 70.15)	Acc@5 100.00 ( 91.36)
Test: [11799/19850]	Time  0.546 ( 0.547)	Acc@1   0.00 ( 70.18)	Acc@5 100.00 ( 91.36)
Test: [11899/19850]	Time  0.554 ( 0.547)	Acc@1 100.00 ( 70.17)	Acc@5 100.00 ( 91.34)
Test: [11999/19850]	Time  0.532 ( 0.547)	Acc@1 100.00 ( 70.14)	Acc@5 100.00 ( 91.33)
Test: [12099/19850]	Time  0.532 ( 0.547)	Acc@1 100.00 ( 70.19)	Acc@5 100.00 ( 91.36)
Test: [12199/19850]	Time  0.531 ( 0.547)	Acc@1 100.00 ( 70.20)	Acc@5 100.00 ( 91.34)
Test: [12299/19850]	Time  0.546 ( 0.547)	Acc@1   0.00 ( 70.23)	Acc@5 100.00 ( 91.35)
Test: [12399/19850]	Time  0.533 ( 0.547)	Acc@1 100.00 ( 70.25)	Acc@5 100.00 ( 91.34)
Test: [12499/19850]	Time  0.548 ( 0.547)	Acc@1   0.00 ( 70.23)	Acc@5 100.00 ( 91.33)
Test: [12599/19850]	Time  0.556 ( 0.547)	Acc@1 100.00 ( 70.21)	Acc@5 100.00 ( 91.31)
Test: [12699/19850]	Time  0.535 ( 0.547)	Acc@1 100.00 ( 70.16)	Acc@5 100.00 ( 91.25)
Test: [12799/19850]	Time  0.545 ( 0.547)	Acc@1   0.00 ( 70.14)	Acc@5   0.00 ( 91.24)
Test: [12899/19850]	Time  0.562 ( 0.547)	Acc@1   0.00 ( 70.14)	Acc@5 100.00 ( 91.26)
Test: [12999/19850]	Time  0.563 ( 0.547)	Acc@1 100.00 ( 70.19)	Acc@5 100.00 ( 91.25)
Test: [13099/19850]	Time  0.612 ( 0.547)	Acc@1 100.00 ( 70.18)	Acc@5 100.00 ( 91.23)
Test: [13199/19850]	Time  0.539 ( 0.547)	Acc@1 100.00 ( 70.11)	Acc@5 100.00 ( 91.20)
Test: [13299/19850]	Time  0.548 ( 0.547)	Acc@1 100.00 ( 70.11)	Acc@5 100.00 ( 91.22)
Test: [13399/19850]	Time  0.552 ( 0.547)	Acc@1   0.00 ( 70.07)	Acc@5   0.00 ( 91.16)
Test: [13499/19850]	Time  0.543 ( 0.547)	Acc@1 100.00 ( 70.06)	Acc@5 100.00 ( 91.16)
Test: [13599/19850]	Time  0.542 ( 0.547)	Acc@1 100.00 ( 70.09)	Acc@5 100.00 ( 91.17)
Test: [13699/19850]	Time  0.551 ( 0.547)	Acc@1   0.00 ( 70.04)	Acc@5   0.00 ( 91.18)
Test: [13799/19850]	Time  0.545 ( 0.547)	Acc@1 100.00 ( 70.06)	Acc@5 100.00 ( 91.18)
Test: [13899/19850]	Time  0.596 ( 0.547)	Acc@1 100.00 ( 70.09)	Acc@5 100.00 ( 91.19)
Test: [13999/19850]	Time  0.531 ( 0.547)	Acc@1 100.00 ( 70.06)	Acc@5 100.00 ( 91.17)
Test: [14099/19850]	Time  0.532 ( 0.547)	Acc@1   0.00 ( 70.08)	Acc@5   0.00 ( 91.16)
Test: [14199/19850]	Time  0.529 ( 0.547)	Acc@1 100.00 ( 70.02)	Acc@5 100.00 ( 91.13)
